ship_name,slice_time,lon,lat,hdg,sog,cog,draught,status
64,2024/03/14 23:00,122.1133101,28.18205826,127,18,127,9.7,0
64,2024/03/15 02:00,121.9978916,27.78070203,127,18,127,9.7,0
64,2024/03/15 02:00,121.882473,27.3793458,127,18,127,9.7,0
64,2024/03/15 05:00,121.7670544,26.97798957,127,18,127,9.7,0
64,2024/03/15 05:00,121.6516359,26.57663334,127,18,127,9.7,0
64,2024/03/15 08:00,121.5362173,26.17527711,127,18,127,9.7,0
64,2024/03/15 08:00,121.4207987,25.77392089,127,18,127,9.7,0
64,2024/03/15 11:00,121.1899616,24.97120843,127,18,127,9.7,0
64,2024/03/15 11:00,121.3053801,25.37256466,127,18,127,9.7,0
64,2024/03/15 14:00,121.074543,24.5698522,127,18,127,9.7,0
64,2024/03/15 14:00,120.9591244,24.16849597,127,18,127,9.7,0
64,2024/03/15 17:00,120.8437059,23.76713974,127,18,127,9.7,0
64,2024/03/15 17:00,120.7282873,23.36578351,127,18,127,9.7,0
64,2024/03/15 20:00,120.6128687,22.96442729,127,18,127,9.7,0
64,2024/03/15 20:00,120.4974501,22.56307106,127,18,127,9.7,0
64,2024/03/15 23:00,120.3820316,22.16171483,127,18,127,9.7,0
64,2024/03/15 23:00,120.266613,21.7603586,127,18,127,9.7,0
64,2024/03/16 02:00,120.0357759,20.95764614,127,18,127,9.7,0
64,2024/03/16 02:00,120.1511944,21.35900237,127,18,127,9.7,0
64,2024/03/16 05:00,119.9203573,20.55628991,127,18,127,9.7,0
64,2024/03/16 05:00,119.8049387,20.15493369,127,18,127,9.7,0
64,2024/03/16 08:00,119.5741016,19.35222123,127,18,127,9.7,0
64,2024/03/16 08:00,119.6895201,19.75357746,127,18,127,9.7,0
64,2024/03/16 11:00,119.458683,18.950865,209,18.5,208.5,9.7,0
64,2024/03/16 14:00,119.011667,18.446667,220,18,220,9.7,0
64,2024/03/16 17:00,118.63,18.038333,221,18,221,9.7,0
64,2024/03/16 20:00,117.773333,17.081667,232,18,232,9.7,0
64,2024/03/16 23:00,117.321863,16.557792,223,18.1,220.7,9.7,0
64,2024/03/17 02:00,116.993333,16.203333,220,18,220,9.7,0
64,2024/03/17 05:00,116.463333,15.62666633,220,18,220,9.7,0
64,2024/03/17 05:00,115.933333,15.04999967,220,18,220,9.7,0
64,2024/03/17 08:00,115.403333,14.473333,219,18,219,9.7,0
64,2024/03/17 11:00,115.1149459,14.15580613,219,18,219,9.7,0
64,2024/03/17 11:00,114.8265588,13.83827926,219,18,219,9.7,0
64,2024/03/17 14:00,114.5381717,13.52075239,219,18,219,9.7,0
64,2024/03/17 14:00,114.2497846,13.20322552,219,18,219,9.7,0
64,2024/03/17 17:00,113.6730104,12.56817177,219,18,219,9.7,0
64,2024/03/17 17:00,113.9613975,12.88569865,219,18,219,9.7,0
64,2024/03/17 20:00,113.0962362,11.93311803,219,18,219,9.7,0
64,2024/03/17 20:00,113.3846233,12.2506449,219,18,219,9.7,0
64,2024/03/17 23:00,112.519462,11.29806429,219,18,219,9.7,0
64,2024/03/17 23:00,112.8078491,11.61559116,219,18,219,9.7,0
64,2024/03/18 02:00,112.2310749,10.98053742,219,18,219,9.7,0
64,2024/03/18 02:00,111.9426878,10.66301055,219,18,219,9.7,0
64,2024/03/18 05:00,111.6543007,10.34548368,219,18,219,9.7,0
64,2024/03/18 05:00,111.3659136,10.02795681,219,18,219,9.7,0
64,2024/03/18 08:00,111.0775265,9.710429935,219,18,219,9.7,0
64,2024/03/18 08:00,110.7891395,9.392903065,219,18,219,9.7,0
64,2024/03/18 11:00,110.5007524,9.075376194,219,18,219,9.7,0
64,2024/03/18 11:00,110.2123653,8.757849323,219,18,219,9.7,0
64,2024/03/18 14:00,109.6355911,8.122795581,219,18,219,9.7,0
64,2024/03/18 14:00,109.9239782,8.440322452,219,18,219,9.7,0
64,2024/03/18 17:00,109.347204,7.80526871,219,18,219,9.7,0
64,2024/03/18 17:00,109.0588169,7.487741839,219,18,219,9.7,0
64,2024/03/18 20:00,108.7704298,7.170214968,219,18,219,9.7,0
64,2024/03/18 20:00,108.4820427,6.852688097,219,18,219,9.7,0
64,2024/03/18 23:00,107.9052685,6.217634355,219,18,219,9.7,0
64,2024/03/18 23:00,108.1936556,6.535161226,219,18,219,9.7,0
64,2024/03/19 02:00,107.6168814,5.900107484,219,18,219,9.7,0
64,2024/03/19 02:00,107.3284943,5.582580613,219,18,219,9.7,0
64,2024/03/19 05:00,106.7517201,4.947526871,219,18,219,9.7,0
64,2024/03/19 05:00,107.0401072,5.265053742,219,18,219,9.7,0
64,2024/03/19 08:00,106.463333,4.63,201,16,201,9.8,0
64,2024/03/19 11:00,105.975,3.99,214,16,214,9.8,0
64,2024/03/19 14:00,105.498333,3.34,220,17,220,9.8,0
64,2024/03/19 17:00,105.168333,2.74,202,12,202,9.8,0
64,2024/03/19 20:00,104.921667,2.311667,201,8,201,9.8,0
64,2024/03/19 23:00,104.765,1.793333,209,7,209,9.8,0
64,2024/03/20 02:00,104.557278,1.517775,230,8.5,224.5,9.8,0
64,2024/03/20 05:00,104.201522,1.287175,261,6.8,256.2,9.8,0
64,2024/03/20 08:00,103.8325,1.19194,253,6.6,252,9.8,0
64,2024/03/20 11:00,103.772067,1.17521,314,0.6,40.3,9.8,1
64,2024/03/20 14:00,103.772368,1.177327,267,0,278.7,9.8,1
64,2024/03/20 17:00,103.767252,1.174717,61,0,321.6,9.9,1
64,2024/03/20 20:00,103.767015,1.174637,60,0,321.1,9.9,1
64,2024/03/20 23:00,103.766777,1.174725,57,0,28.3,9.9,1
64,2024/03/21 02:00,103.433245,1.243625,290,17.6,290.1,9.9,0
64,2024/03/21 05:00,102.719005,1.75657,292,16,294.2,9.9,0
64,2024/03/21 08:00,102.055592,2.147153,309,16,309.1,9.9,0
64,2024/03/21 11:00,101.426737,2.630713,296,16.8,297.2,9.9,0
64,2024/03/21 14:00,100.819987,2.9957,315,17,313.7,9.9,0
64,2024/03/21 17:00,100.218333,3.725,326,19,326,9.9,0
64,2024/03/21 20:00,99.539258,4.36589,309,19.4,310.9,9.9,0
64,2024/03/21 23:00,98.847957,4.990007,311,18.8,312,9.9,0
64,2024/03/22 02:00,98.083125,5.502172,283,18.8,284.8,9.9,0
64,2024/03/22 05:00,97.191667,5.726667,274,18,274,9.9,0
64,2024/03/22 08:00,96.301667,5.925,276,19,276,9.9,0
64,2024/03/22 11:00,95.383333,6.15,288,19,288,9.9,0
64,2024/03/22 14:00,94.478333,6.168333,247,18,247,9.9,0
64,2024/03/22 17:00,93.603333,5.88,255,19,255,9.9,0
64,2024/03/22 20:00,92.758333,5.643333,256,18,256,9.9,0
64,2024/03/22 23:00,91.91,5.5,271,17,271,9.9,0
64,2024/03/23 02:00,90.953333,5.486667,272,19,272,9.9,0
64,2024/03/23 05:00,90.025,5.503333,271,19,271,9.9,0
64,2024/03/23 08:00,89.098333,5.498333,269,19,269,9.9,0
64,2024/03/23 11:00,88.163333,5.518333,278,19,278,9.9,0
64,2024/03/23 14:00,87.241665,5.518333,268,19,268,9.9,0
64,2024/03/23 17:00,86.342155,5.49998,267,18,268.6,9.9,0
64,2024/03/23 20:00,85.42,5.5,270,18,270,9.9,0
64,2024/03/23 23:00,84.523333,5.496667,272,19,272,9.9,0
64,2024/03/24 02:00,83.595,5.48,269,19,269,9.9,0
64,2024/03/24 05:00,82.618333,5.485,273,19,273,9.9,0
64,2024/03/24 08:00,81.741667,5.48,269,19,269,9.9,0
64,2024/03/24 11:00,80.807277,5.471557,268,18.8,267.3,9.9,0
64,2024/03/24 14:00,79.925,5.57,297,17,297,9.9,0
64,2024/03/24 17:00,79.144182,5.933618,299,17.6,296.9,9.9,0
64,2024/03/24 20:00,78.348333,6.323333,295,17,295,9.9,0
64,2024/03/24 23:00,77.585387,6.715017,296,17.7,295.5,9.9,0
64,2024/03/25 02:00,76.780028,7.088448,296,17,296.3,9.9,0
64,2024/03/25 05:00,76.048038,7.473383,297,16.8,300.1,9.9,0
64,2024/03/25 08:00,75.31,7.823333,299,17,299,9.9,0
64,2024/03/25 11:00,74.501667,8.266667,298,17,298,9.9,0
64,2024/03/25 14:00,73.806667,8.611667,295,17,295,9.9,0
64,2024/03/25 17:00,73.126677,9.010442,302,16.6,302.1,9.9,0
64,2024/03/25 20:00,72.44,9.451667,302,15,302,9.9,0
64,2024/03/25 23:00,71.913333,10.04,321,16,321,9.9,0
64,2024/03/26 02:00,71.388333,10.63,320,17,320,9.9,0
64,2024/03/26 05:00,70.835,11.26,320,16,320,9.9,0
64,2024/03/26 08:00,70.29,11.866667,320,17,320,9.9,0
64,2024/03/26 11:00,69.72782,12.502633,320,17.2,321,9.9,0
64,2024/03/26 14:00,69.176667,13.123333,319,17,319,9.9,0
64,2024/03/26 17:00,68.603333,13.74,316,16,316,9.9,0
64,2024/03/26 20:00,68.063333,14.363333,322,16,322,9.9,0
64,2024/03/26 23:00,67.481667,15.018333,321,18,321,9.9,0
64,2024/03/27 02:00,66.898333,15.683333,317,17,317,9.9,0
64,2024/03/27 05:00,66.325,16.296667,318,16,318,9.9,0
64,2024/03/27 08:00,65.76,16.925,320,16,320,9.9,0
64,2024/03/27 11:00,65.224707,17.516485,314,16.1,316.3,9.9,0
64,2024/03/27 14:00,64.63,18.181667,318,18,318,9.9,0
64,2024/03/27 17:00,64.085,18.79,318,16,318,9.9,0
64,2024/04/04 11:00,52.13354,26.052228,78,15.5,75.5,12.2,0
64,2024/04/04 14:00,52.978248,26.238107,75,15.3,73.2,4.7,0
64,2024/04/04 17:00,53.82283,26.252105,104,15.8,104.6,12.2,0
64,2024/04/04 20:00,54.704687,26.155503,97,16.5,97.1,12.2,0
64,2024/04/04 23:00,55.588722,26.186892,69,17.3,67.9,12.2,0
64,2024/04/05 02:00,56.417633,26.537673,66,16.4,66.2,12.2,0
64,2024/04/05 05:00,56.767112,25.896725,170,16.3,171,12.2,0
64,2024/04/05 08:00,56.977993,25.091173,144,17.1,144.2,12.2,0
64,2024/04/05 11:00,57.655913,24.604988,121,15.5,121.6,12.2,0
64,2024/04/05 14:00,58.356667,24.156667,125,15,125,12.2,0
64,2024/04/05 17:00,59.028277,23.713953,120,15.7,123,12.2,0
64,2024/04/05 20:00,59.708113,23.281043,131,15.2,124.7,12.2,0
64,2024/04/05 23:00,60.324347,22.775097,138,15.2,139.3,12.2,0
64,2024/04/06 02:00,60.857053,22.174678,133,15.7,136.7,12.2,0
64,2024/04/06 05:00,61.400503,21.608433,140,15.5,138.7,12.2,0
64,2024/04/06 08:00,61.94827,21.012687,143,15.5,140.7,12.2,0
64,2024/04/06 11:00,62.49059,20.417995,138,15.5,139.7,12.2,0
64,2024/04/06 14:00,63.024712,19.820052,138,15.8,140.6,12.2,0
64,2024/04/06 17:00,63.567458,19.226673,140,15.3,139.9,12.2,0
64,2024/04/06 20:00,64.098333,18.635,141,16,141,12.2,0
64,2024/04/06 23:00,64.625,18.041667,139,16,139,12.2,0
64,2024/04/07 02:00,65.181667,17.425,140,16,140,12.2,0
64,2024/04/07 05:00,65.695893,16.839987,137,15.5,140.9,12.2,0
64,2024/04/07 08:00,66.211667,16.255,141,15,141,12.2,0
64,2024/04/07 11:00,66.708653,15.720608,145,15.2,145.6,12.2,0
64,2024/04/07 14:00,67.35456,14.966317,138,15.8,138.4,12.2,0
64,2024/04/07 17:00,68.001667,14.231667,139,15,139,12.2,0
64,2024/04/07 20:00,68.266667,13.926665,140,15,140,12.2,0
64,2024/04/07 23:00,68.792673,13.328842,139,16,139.8,12.2,0
64,2024/04/08 02:00,69.328333,12.713333,141,16,141,12.2,0
64,2024/04/08 05:00,69.854228,12.107385,137,15.7,138.4,12.2,0
64,2024/04/08 08:00,70.383333,11.498333,141,16,141,12.2,0
64,2024/04/08 11:00,70.908878,10.88577,148,15.7,151.8,12.2,0
64,2024/04/08 14:00,71.40792,10.320442,138,14.5,137.8,12.2,0
64,2024/04/08 17:00,71.885,9.761667,140,15,140,12.2,0
64,2024/04/08 20:00,72.473333,9.31,127,15,127,12.2,0
64,2024/04/08 23:00,73.085,8.863333,129,15,129,12.2,0
64,2024/04/09 02:00,73.758083,8.49139,117,15.5,115.7,12.2,0
64,2024/04/09 05:00,74.463333,8.148333,112,16,112,12.2,0
64,2024/04/09 08:00,75.18,7.785,109,16,109,12.2,0
64,2024/04/09 11:00,75.896667,7.481667,114,16,114,12.2,0
64,2024/04/09 14:00,76.615,7.131667,115,16,115,12.2,0
64,2024/04/09 17:00,77.376667,6.771667,113,17,113,12.2,0
64,2024/04/09 20:00,77.978805,6.510408,106,15.9,105.4,12.2,0
64,2024/04/09 23:00,78.957033,6.039937,114,15.9,116.6,12.2,0
64,2024/04/10 02:00,79.238333,5.901667,116,16,116,12.2,0
64,2024/04/10 05:00,80.291667,5.47,90,15,90,12.2,0
64,2024/04/10 08:00,80.916667,5.455,71,14,71,12.2,0
64,2024/04/10 11:00,81.596667,5.5,91,14,91,12.2,0
64,2024/04/10 14:00,82.341667,5.503333,91,15,91,12.2,0
64,2024/04/10 17:00,83.051667,5.493333,90,14,90,12.2,0
64,2024/04/10 20:00,83.758333,5.495,89,14,89,12.2,0
64,2024/04/10 23:00,84.491667,5.503333,91,14,91,12.2,0
64,2024/04/11 02:00,85.201667,5.505,88,15,88,12.2,0
64,2024/04/11 05:00,85.918333,5.51,91,14,91,12.2,0
64,2024/04/11 08:00,86.656667,5.501667,91,15,91,12.2,0
64,2024/04/11 11:00,87.405,5.501667,89,15,89,12.2,0
64,2024/04/11 14:00,88.152712,5.474585,86,15.7,87.7,12.2,0
64,2024/04/11 17:00,88.943333,5.498333,87,16,87,12.2,0
64,2024/04/11 20:00,89.723333,5.503333,92,16,92,12.2,0
64,2024/04/11 23:00,90.526667,5.503333,95,16,95,12.2,0
64,2024/04/12 02:00,91.311667,5.501667,89,16,89,12.2,0
64,2024/04/12 05:00,92.108333,5.531667,76,16,76,12.2,0
64,2024/04/12 08:00,92.855,5.711667,76,15,76,12.2,0
64,2024/04/12 11:00,93.603357,5.87464,75,15.3,74.6,12.2,0
64,2024/04/12 14:00,94.321667,6.075,77,16,77,12.2,0
64,2024/04/12 17:00,95.03223,6.223835,110,13.3,112.6,12.2,0
64,2024/04/12 20:00,95.706565,6.04719,109,15.2,110.3,12.2,0
64,2024/04/12 23:00,96.42356,5.87748,97,15.2,96.2,12.2,0
64,2024/04/13 02:00,97.196667,5.706667,94,16,94,12.2,0
64,2024/04/13 05:00,97.986667,5.573333,102,16,102,12.2,0
64,2024/04/13 08:00,98.563333,5.04,129,16,129,12.2,0
64,2024/04/13 11:00,99.13101,4.490802,123,15.4,126.6,12.2,0
64,2024/04/13 14:00,99.621667,4.031667,149,16,149,12.2,0
64,2024/04/13 17:00,100.191667,3.465,135,17,135,12.2,0
64,2024/04/13 20:00,100.788683,2.887645,114,16.9,117,12.2,0
64,2024/04/13 23:00,101.366317,2.601063,116,12.4,116.7,12.2,0
64,2024/04/14 02:00,101.857757,2.208478,135,12.9,134.3,12.2,0
64,2024/04/14 05:00,102.372098,1.826372,122,12.6,121.6,12.2,0
64,2024/04/14 08:00,102.917777,1.536522,121,12.6,121.8,12.2,0
64,2024/04/14 11:00,103.451227,1.163122,118,10.5,114.2,12.2,0
64,2024/04/14 14:00,103.839995,1.17802,67,7.7,66.5,12.2,0
64,2024/04/14 17:00,104.347428,1.29673,50,12.4,50.6,12.2,0
64,2024/04/14 20:00,104.8,1.691667,43,15,43,12.2,0
64,2024/04/14 23:00,105.126787,2.233493,346,15.5,344.8,12.2,0
64,2024/04/15 02:00,105.311667,2.97,31,16,31,12.2,0
64,2024/04/15 05:00,105.761667,3.651667,31,17,31,12.2,0
64,2024/04/15 08:00,106.208333,4.341667,35,16,35,12.2,0
64,2024/04/15 11:00,106.751667,4.926667,51,15,51,12.2,0
64,2024/04/15 14:00,107.261667,5.468333,38,15,38,12.2,0
64,2024/04/15 17:00,107.794502,5.982007,43,15.2,41.6,12.2,0
64,2024/04/15 20:00,108.325,6.503333,43,15,46,12.2,0
64,2024/04/15 23:00,108.875572,7.064448,39,15.9,37.9,12.2,0
64,2024/04/16 02:00,109.411667,7.631667,39,16,45,12.2,0
64,2024/04/16 05:00,109.913333,8.23,39,16,45,12.2,0
64,2024/04/16 08:00,110.481667,8.81,39,16,41,12.2,0
64,2024/04/16 11:00,111.021037,9.400945,39,16,39.9,12.2,0
64,2024/04/16 14:00,111.545,10.028333,39,15,41,12.2,0
64,2024/04/16 17:00,112.063333,10.606667,39,15,40,12.2,0
64,2024/04/16 20:00,112.561667,11.18,39,16,44,12.2,0
64,2024/04/16 23:00,113.075,11.765,39,16,42,12.2,0
64,2024/04/17 02:00,113.643333,12.383333,39,16,40,12.2,0
64,2024/04/17 05:00,114.175,12.99,39,16,49,12.2,0
64,2024/04/17 08:00,114.660942,13.537017,43,15.6,42,12.2,0
64,2024/04/17 11:00,115.195,14.135,43,16,43,12.2,0
64,2024/04/17 14:00,115.726667,14.725,43,16,41,12.2,0
64,2024/04/17 17:00,116.236532,15.287773,44,16.5,39.9,12.2,0
64,2024/04/17 20:00,116.796655,15.903002,38,16.2,40.9,12.2,0
64,2024/04/17 23:00,117.354047,16.52552,41,16.2,42.2,12.2,0
64,2024/04/18 02:00,117.882197,17.11081,40,15.8,41,12.2,0
64,2024/04/18 05:00,118.430965,17.699763,41,15.3,42.3,12.2,0
64,2024/04/18 08:00,118.958908,18.290012,38,15.1,38.2,12.2,0
64,2024/04/18 11:00,119.490993,18.872105,43,15.8,44.2,12.2,0
64,2024/04/18 14:00,120.026667,19.456667,43,16,43,12.2,0
64,2024/04/18 17:00,120.580627,20.076905,39,15.8,38.8,12.2,0
64,2024/04/25 14:00,122.31679,29.747577,140,9.6,139.8,9.7,0
64,2024/04/25 17:00,123.007065,29.598313,134,14.3,131,9.7,0
64,2024/04/25 20:00,123.52927,29.01509,133,15.3,134.9,9.7,0
64,2024/04/25 23:00,123.643333,28.286667,133,16,185,9.7,0
64,2024/04/26 02:00,123.583333,27.513333,133,16,187,9.7,0
64,2024/04/26 05:00,123.276667,26.703333,133,16,201,9.7,0
64,2024/04/26 08:00,122.987057,26.055118,205,16.1,204.7,9.7,0
64,2024/04/26 11:00,122.748333,25.271667,205,15,198,9.7,0
64,2024/04/26 14:00,122.614287,24.510965,187,17.5,182.7,9.7,0
64,2024/04/26 17:00,122.704533,23.671228,181,15.2,179.6,9.7,0
64,2024/04/26 20:00,122.645,22.968333,181,15,193,9.7,0
64,2024/04/26 23:00,122.426822,22.234527,195,15.9,197.2,9.7,0
64,2024/04/27 02:00,122.073072,21.512233,236,16.6,233.2,9.7,0
64,2024/04/27 05:00,121.34877,20.966182,219,16.4,219.5,9.7,0
64,2024/04/27 08:00,120.79,20.343333,219,16,220,9.7,0
64,2024/04/27 11:00,120.200143,19.688285,217,16.8,218.5,9.7,0
64,2024/04/27 14:00,119.671252,19.092257,223,15.9,222.3,9.7,0
64,2024/04/27 17:00,119.10033,18.502113,220,16.1,219.9,9.7,0
64,2024/04/27 20:00,118.495,17.815,220,16,221,9.7,0
64,2024/04/27 23:00,117.958333,17.228333,220,17,220,9.7,0
64,2024/04/28 02:00,117.393333,16.588333,220,16,221,9.7,0
64,2024/04/28 05:00,116.755,15.888333,220,18,219,9.7,0
64,2024/04/28 08:00,116.20207,15.284322,219,18.3,221,9.7,0
64,2024/04/28 11:00,115.6,14.61,219,17,222,9.7,0
64,2024/04/28 14:00,115.046667,14.033333,219,17,220,9.7,0
64,2024/04/28 17:00,114.477192,13.353838,220,17.4,219.5,9.7,0
64,2024/04/28 20:00,113.923333,12.716667,220,18,223,9.7,0
64,2024/04/28 23:00,113.336295,12.020508,223,18.2,222.9,9.7,0
64,2024/04/29 02:00,112.706667,11.346667,223,18,223,9.7,0
64,2024/04/29 05:00,112.11134,10.689298,220,18.1,220.8,9.7,0
64,2024/04/29 08:00,111.497173,9.988437,220,16.4,221.6,9.7,0
64,2024/04/29 11:00,110.968333,9.373333,220,16,220,9.7,0
64,2024/04/29 14:00,110.42297,8.763752,219,16,220.2,9.7,0
64,2024/04/29 17:00,109.901667,8.155,219,17,222,9.7,0
64,2024/04/29 20:00,109.300565,7.545678,225,16.2,230.2,9.7,0
64,2024/04/29 23:00,108.821667,6.885,225,17,232,9.7,0
64,2024/04/30 02:00,108.178333,6.378333,225,17,227,9.7,0
64,2024/05/14 02:00,51.641175,25.92507,98,8.6,100.3,12.3,0
64,2024/05/14 05:00,52.35725,26.106287,81,14.8,81.5,12.3,0
64,2024/05/14 08:00,53.172862,26.174078,90,14.9,89.1,12.3,0
64,2024/05/14 11:00,54.002628,26.131042,90,14.5,88.3,12.3,0
64,2024/05/14 14:00,54.801375,26.150112,99,15.3,99.6,12.3,0
64,2024/05/14 17:00,55.64796,26.22683,80,15.7,78.1,12.3,0
64,2024/05/14 20:00,56.385918,26.531958,70,14.6,66.2,12.3,0
64,2024/05/14 23:00,56.731493,25.99951,161,15.3,160.9,12.3,0
64,2024/05/15 02:00,57.068372,25.315192,129,15.9,128.9,12.3,0
64,2024/05/15 05:00,57.762308,24.827622,130,15.7,130.1,12.3,0
64,2024/05/15 08:00,58.359898,24.288933,144,15.8,145.2,12.3,0
64,2024/05/15 11:00,58.97464,23.81935,135,14.4,133.6,12.3,0
64,2024/05/15 14:00,59.566727,23.319098,130,15.2,131.3,12.3,0
64,2024/05/15 17:00,60.160522,22.795313,137,15.1,138.2,12.3,0
64,2024/05/15 20:00,60.537877,22.15331,177,14.9,174.8,12.3,0
64,2024/05/15 23:00,60.605552,21.42606,176,15.3,174.7,12.3,0
64,2024/05/16 02:00,60.68441,20.644305,175,15.6,175.9,12.3,0
64,2024/05/16 05:00,60.763333,19.868333,175,16,173,12.3,0
64,2024/05/16 08:00,60.851667,19.031667,175,17,175,12.3,0
64,2024/05/16 11:00,60.935,18.245,175,16,175,12.3,0
64,2024/05/16 14:00,61.008195,17.481653,173,16.1,174.2,12.3,0
64,2024/05/16 17:00,61.1,16.616667,173,17,175,12.3,0
64,2024/05/16 20:00,61.171585,15.875017,175,16,174.4,12.3,0
64,2024/05/16 23:00,61.250087,15.058847,171,15.5,172.1,12.3,0
64,2024/05/17 02:00,61.33,14.286667,171,16,175,12.3,0
64,2024/05/17 05:00,61.406667,13.508333,171,15,174,12.3,0
64,2024/05/17 08:00,61.483378,12.72931,171,15.4,173.6,12.3,0
64,2024/05/17 11:00,61.561125,11.973632,175,15.7,175.8,12.3,0
64,2024/05/17 14:00,61.638333,11.188333,175,16,175,12.3,0
64,2024/05/17 17:00,61.648333,10.42,175,15,182,12.3,0
64,2024/05/17 20:00,61.616667,9.673333,175,16,183,12.3,0
64,2024/05/17 23:00,61.588333,8.856667,175,17,184,12.3,0
64,2024/05/18 02:00,61.541667,8.028333,175,16,199,12.3,0
64,2024/05/18 05:00,61.166667,7.286667,175,17,207,12.3,0
64,2024/05/18 08:00,60.8129,6.58715,206,16.4,206,12.3,0
64,2024/05/18 11:00,60.43,5.803333,206,17,206,12.3,0
64,2024/05/18 14:00,60.048333,5.103333,206,16,211,12.3,0
64,2024/05/18 17:00,59.62,4.378333,206,17,212,12.3,0
64,2024/05/18 20:00,59.225,3.715,206,17,209,12.3,0
64,2024/05/18 23:00,58.798333,2.985,206,17,210,12.3,0
64,2024/05/19 02:00,58.405095,2.316788,213,16.1,211.3,12.3,0
64,2024/05/19 05:00,57.988943,1.60995,212,16.2,209.2,12.3,0
64,2024/05/19 08:00,57.595,0.943333,212,15,210,12.3,0
64,2024/05/19 11:00,57.188333,0.293333,212,15,225,12.3,0
64,2024/05/19 14:00,56.682353,-0.218055,230,14.1,223.7,12.3,0
64,2024/05/19 17:00,56.208333,-0.696667,230,14,226,12.3,0
64,2024/05/19 20:00,55.726685,-1.183607,227,14.1,225.1,12.3,0
64,2024/05/19 23:00,55.245,-1.675,227,14,225,12.3,0
64,2024/05/20 02:00,54.72797,-2.19716,225,15,223.4,12.3,0
64,2024/05/20 05:00,54.196667,-2.73,225,15,231,12.3,0
64,2024/05/20 08:00,53.705,-3.263333,225,15,221,12.3,0
64,2024/05/20 11:00,53.195,-3.878333,225,16,220,12.3,0
64,2024/05/20 14:00,52.71312,-4.484778,219,16.1,219.8,12.3,0
64,2024/05/20 17:00,52.21629,-5.092883,218,15.7,218.5,12.3,0
64,2024/05/20 20:00,51.742515,-5.756652,214,15.5,214.2,12.3,0
64,2024/05/20 23:00,51.31373,-6.378893,212,15.7,215.7,12.3,0
64,2024/05/21 02:00,50.866255,-7.024053,211,16,213.7,12.3,0
64,2024/05/21 05:00,50.40084,-7.719105,197,16.8,202.1,12.3,0
64,2024/05/21 08:00,49.909808,-8.408547,210,16,214.2,12.3,0
64,2024/05/21 11:00,49.451667,-9.063333,210,16,216,12.3,0
64,2024/05/21 14:00,49.005247,-9.705263,207,15.9,214.7,12.3,0
64,2024/05/21 17:00,48.579117,-10.374475,199,14.8,207.5,12.3,0
64,2024/05/21 20:00,48.175,-10.996667,199,15,209,12.3,0
64,2024/05/21 23:00,47.94,-11.361667,199,12,207,12.3,0
64,2024/05/22 02:00,47.58646,-12.050647,210,15.4,210.2,12.3,0
64,2024/05/22 05:00,47.199565,-12.692292,206,14.5,208.5,12.3,0
64,2024/05/22 08:00,46.614697,-13.126155,233,13.9,232.4,12.3,0
64,2024/05/22 11:00,46.043333,-13.548333,233,14,231,12.3,0
64,2024/05/22 14:00,45.482098,-13.993807,232,14.4,234.5,12.3,0
64,2024/05/22 17:00,44.860785,-14.436357,232,14.8,233.3,12.3,0
64,2024/05/22 20:00,44.232775,-14.888135,234,15,232.2,12.3,0
64,2024/05/22 23:00,43.592618,-15.348122,232,15.8,233.1,12.3,0
64,2024/05/23 02:00,42.938605,-15.819342,231,15,233.8,12.3,0
64,2024/05/23 05:00,42.318425,-16.268103,236,14.6,234.5,12.3,0
64,2024/05/23 08:00,41.772,-16.765803,225,15.2,226.4,12.3,0
64,2024/05/23 11:00,41.326637,-17.337835,211,13.7,212.4,12.3,0
64,2024/05/23 14:00,40.921842,-17.943608,213,14.3,213.6,12.3,0
64,2024/05/23 17:00,40.505873,-18.549707,211,14.7,212.7,12.3,0
64,2024/05/23 20:00,40.074023,-19.18127,213,15.3,213.1,12.3,0
64,2024/05/23 23:00,39.617755,-19.853082,213,16.4,212.3,12.3,0
64,2024/05/24 02:00,39.145183,-20.543673,216,15.6,212.2,12.3,0
64,2024/05/24 05:00,38.709538,-21.16569,209,15.1,213.2,12.3,0
64,2024/05/24 08:00,38.293037,-21.769287,210,13.4,214,12.3,0
64,2024/05/24 11:00,37.901667,-22.331667,210,14,213,12.3,0
64,2024/05/24 14:00,37.504783,-22.898922,211,14,212.5,12.3,0
64,2024/05/24 17:00,37.056097,-23.538962,215,14.9,213.4,12.3,0
64,2024/05/24 20:00,36.611667,-24.195,215,16,213,12.3,0
64,2024/05/24 23:00,36.13172,-24.848788,220,16.5,216.3,12.3,0
64,2024/05/25 02:00,35.629885,-25.529633,208,17.1,211.8,12.3,0
64,2024/05/25 05:00,35.160008,-26.2288,213,16.1,214.9,12.3,0
64,2024/05/25 08:00,34.65832,-26.903328,213,16.4,211.3,12.3,0
64,2024/05/25 11:00,34.15,-27.566667,213,17,211,12.3,0
64,2024/05/25 14:00,33.63849,-28.271322,207,16.7,210.2,12.3,0
64,2024/05/25 17:00,33.160567,-28.958897,213,16.3,211.7,12.3,0
64,2024/05/25 20:00,32.62709,-29.668782,210,15.8,212.9,12.3,0
64,2024/05/25 23:00,32.06829,-30.227717,234,16.5,233.7,12.3,0
64,2024/05/26 02:00,31.311658,-30.762955,225,16.7,225.9,12.3,0
64,2024/05/26 05:00,30.62701,-31.369813,225,16.8,224.5,12.3,0
